RPM,400,380,360,340,320,300,280,260,240,220,200,180,160,140,120,100,80,60,40,20,0,-20,-40,-60,-80,-100,-120,-140,-160,-180,-200,-220,-240,-260,-280,-300,-320,-340,-360,-380,-400
1,421.0,430.0,459.0,522.0,523.0,592.0,657.0,731.0,796.0,842.0,951.0,1174.0,1344.0,1603.0,2309.0,2460.0,4218.0,8311.0,0.0,0.0,0.0,0.0,0.0,5619.0,3843.0,3021.0,1953.0,1476.0,1378.0,1122.0,975.0,792.0,806.0,645.0,610.0,567.0,490.0,490.0,451.0,458.0,459.0
2,417.0,445.0,466.0,520.0,559.0,571.0,633.0,698.0,781.0,835.0,1017.0,1126.0,1320.0,1641.0,2305.0,2677.0,4324.0,7505.0,0.0,0.0,0.0,0.0,0.0,6171.0,3984.0,3087.0,1965.0,1532.0,1291.0,1144.0,964.0,797.0,791.0,650.0,596.0,571.0,493.0,499.0,440.0,465.0,465.0
3,424.0,424.0,458.0,509.0,567.0,583.0,646.0,745.0,750.0,850.0,1030.0,1152.0,1303.0,1626.0,2199.0,2708.0,4195.0,8310.0,0.0,0.0,0.0,0.0,0.0,5468.0,3891.0,2987.0,2011.0,1560.0,1344.0,1132.0,905.0,814.0,819.0,662.0,618.0,558.0,504.0,492.0,458.0,459.0,459.0
4,417.0,452.0,475.0,504.0,558.0,583.0,643.0,755.0,766.0,836.0,1014.0,1148.0,1336.0,1599.0,2252.0,2689.0,4338.0,7489.0,0.0,0.0,0.0,0.0,0.0,5627.0,3966.0,3120.0,2022.0,1546.0,1299.0,1139.0,944.0,820.0,831.0,665.0,627.0,579.0,506.0,495.0,464.0,430.0,430.0
5,430.0,459.0,452.0,512.0,537.0,571.0,632.0,742.0,762.0,866.0,978.0,1130.0,1316.0,1573.0,2226.0,2527.0,4192.0,9343.0,0.0,0.0,0.0,0.0,0.0,5543.0,3693.0,3120.0,1973.0,1455.0,1317.0,1165.0,915.0,803.0,820.0,650.0,618.0,588.0,495.0,506.0,458.0,450.0,450.0
6,410.0,450.0,482.0,503.0,549.0,565.0,624.0,714.0,748.0,827.0,1001.0,1116.0,1362.0,1605.0,2215.0,2570.0,4238.0,8820.0,0.0,0.0,0.0,0.0,0.0,6123.0,3972.0,3127.0,2027.0,1525.0,1291.0,1170.0,931.0,832.0,770.0,672.0,580.0,581.0,514.0,507.0,430.0,435.0,435.0
7,438.0,434.0,489.0,520.0,547.0,574.0,635.0,729.0,740.0,886.0,1000.0,1139.0,1299.0,1575.0,2164.0,2524.0,4015.0,10008.0,0.0,0.0,0.0,0.0,0.0,5752.0,3801.0,2909.0,2049.0,1482.0,1293.0,1143.0,918.0,845.0,802.0,681.0,605.0,545.0,522.0,497.0,449.0,443.0,442.0
8,443.0,444.0,481.0,496.0,537.0,566.0,623.0,726.0,754.0,899.0,986.0,1121.0,1390.0,1626.0,2216.0,2516.0,4283.0,9072.0,0.0,0.0,0.0,0.0,0.0,6189.0,3922.0,3098.0,2028.0,1510.0,1317.0,1182.0,923.0,835.0,776.0,671.0,586.0,570.0,516.0,515.0,434.0,436.0,435.0
9,436.0,441.0,464.0,529.0,533.0,584.0,643.0,714.0,743.0,886.0,976.0,1159.0,1409.0,1547.0,2152.0,2484.0,4072.0,9656.0,0.0,0.0,0.0,0.0,0.0,5947.0,3790.0,2998.0,1908.0,1488.0,1320.0,1199.0,941.0,784.0,788.0,629.0,597.0,552.0,484.0,524.0,444.0,439.0,439.0
10,421.0,434.0,474.0,537.0,542.0,558.0,613.0,707.0,769.0,854.0,995.0,1102.0,1390.0,1655.0,2236.0,2565.0,4532.0,8603.0,0.0,0.0,0.0,0.0,0.0,6359.0,3907.0,3080.0,1998.0,1500.0,1293.0,1181.0,944.0,817.0,774.0,655.0,589.0,563.0,506.0,518.0,436.0,448.0,448.0
11,430.0,429.0,471.0,527.0,532.0,594.0,655.0,719.0,734.0,872.0,981.0,1179.0,1333.0,1680.0,2110.0,2496.0,4431.0,8590.0,0.0,0.0,0.0,0.0,0.0,5715.0,3932.0,2965.0,1929.0,1532.0,1341.0,1106.0,924.0,792.0,777.0,634.0,593.0,555.0,491.0,486.0,439.0,451.0,449.0
12,429.0,437.0,464.0,509.0,550.0,603.0,665.0,708.0,785.0,870.0,1014.0,1194.0,1363.0,1668.0,2261.0,2601.0,4452.0,7866.0,0.0,0.0,0.0,0.0,0.0,6177.0,4002.0,2980.0,1979.0,1543.0,1364.0,1154.0,957.0,805.0,790.0,645.0,605.0,559.0,500.0,508.0,449.0,440.0,438.0
13,421.0,430.0,461.0,520.0,526.0,591.0,652.0,731.0,796.0,856.0,965.0,1178.0,1355.0,1609.0,2282.0,2468.0,4177.0,8683.0,0.0,0.0,0.0,0.0,0.0,5628.0,3778.0,3052.0,1956.0,1508.0,1350.0,1115.0,972.0,792.0,790.0,636.0,608.0,570.0,492.0,492.0,451.0,457.0,455.0
14,417.0,443.0,467.0,518.0,561.0,571.0,629.0,697.0,783.0,846.0,1030.0,1132.0,1340.0,1648.0,2276.0,2691.0,4341.0,7988.0,0.0,0.0,0.0,0.0,0.0,6020.0,3893.0,3159.0,1979.0,1561.0,1271.0,1134.0,959.0,797.0,773.0,640.0,595.0,574.0,497.0,501.0,440.0,465.0,461.0
15,424.0,423.0,459.0,509.0,569.0,582.0,641.0,744.0,754.0,862.0,1043.0,1157.0,1322.0,1636.0,2187.0,2706.0,4126.0,8672.0,0.0,0.0,0.0,0.0,0.0,5712.0,3905.0,3087.0,2020.0,1582.0,1334.0,1118.0,899.0,811.0,800.0,652.0,617.0,562.0,507.0,494.0,458.0,458.0,456.0
16,418.0,452.0,476.0,504.0,559.0,579.0,641.0,755.0,770.0,848.0,1024.0,1150.0,1348.0,1615.0,2248.0,2694.0,4106.0,7322.0,0.0,0.0,0.0,0.0,0.0,6219.0,4019.0,3166.0,2047.0,1559.0,1303.0,1127.0,936.0,814.0,810.0,656.0,626.0,582.0,510.0,498.0,465.0,430.0,427.0
17,446.0,443.0,491.0,512.0,538.0,568.0,628.0,743.0,768.0,876.0,983.0,1131.0,1323.0,1590.0,2221.0,2537.0,3955.0,8632.0,0.0,0.0,0.0,0.0,0.0,5959.0,3697.0,3155.0,2011.0,1458.0,1334.0,1154.0,906.0,796.0,800.0,641.0,619.0,591.0,499.0,509.0,450.0,435.0,431.0
