RPM,400,380,360,340,320,300,280,260,240,220,200,180,160,140,120,100,80,60,40,20,0,-20,-40,-60,-80,-100,-120,-140,-160,-180,-200,-220,-240,-260,-280,-300,-320,-340,-360,-380,-400
36,453.0,501.0,506.0,510.0,589.0,616.0,694.0,749.0,828.0,911.0,1169.0,1273.0,1598.0,1826.0,2587.0,3312.0,5118.0,0.0,0.0,0.0,0.0,0.0,0.0,13419.0,4910.0,2719.0,2121.0,1906.0,1542.0,1286.0,1022.0,986.0,862.0,741.0,741.0,610.0,598.0,600.0,511.0,488.0,488.0
37,436.0,454.0,504.0,531.0,590.0,621.0,702.0,761.0,841.0,928.0,1065.0,1238.0,1550.0,1717.0,2588.0,3477.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,15414.0,5172.0,2862.0,2123.0,1869.0,1471.0,1276.0,1030.0,971.0,853.0,778.0,726.0,641.0,587.0,561.0,518.0,487.0,505.0
38,451.0,501.0,485.0,514.0,599.0,638.0,665.0,776.0,851.0,951.0,1098.0,1250.0,1558.0,1801.0,2405.0,3474.0,4949.0,0.0,0.0,0.0,0.0,0.0,0.0,13488.0,5111.0,3040.0,2210.0,1887.0,1491.0,1255.0,1066.0,980.0,839.0,769.0,796.0,636.0,639.0,538.0,522.0,498.0,489.0
39,436.0,462.0,489.0,517.0,576.0,615.0,694.0,735.0,867.0,947.0,1077.0,1267.0,1620.0,1715.0,2484.0,3341.0,5128.0,0.0,0.0,0.0,0.0,0.0,0.0,14847.0,4977.0,2777.0,2328.0,1967.0,1488.0,1287.0,1043.0,1010.0,861.0,757.0,713.0,610.0,597.0,549.0,569.0,515.0,536.0
40,452.0,476.0,512.0,543.0,587.0,641.0,681.0,746.0,858.0,926.0,1195.0,1264.0,1653.0,1699.0,2353.0,3568.0,5313.0,0.0,0.0,0.0,0.0,0.0,0.0,11927.0,4713.0,2842.0,2114.0,2090.0,1444.0,1279.0,1022.0,986.0,825.0,744.0,738.0,641.0,571.0,555.0,533.0,498.0,503.0
41,437.0,461.0,493.0,525.0,570.0,605.0,698.0,749.0,837.0,934.0,1059.0,1239.0,1577.0,1769.0,2313.0,3341.0,5110.0,0.0,0.0,0.0,0.0,0.0,0.0,15893.0,4647.0,2805.0,2165.0,1904.0,1506.0,1263.0,1035.0,962.0,849.0,741.0,725.0,620.0,578.0,543.0,539.0,544.0,509.0
42,439.0,459.0,491.0,511.0,582.0,633.0,674.0,738.0,846.0,946.0,1064.0,1262.0,1665.0,1823.0,2398.0,3229.0,5146.0,0.0,0.0,0.0,0.0,0.0,0.0,15761.0,5037.0,2794.0,2115.0,1954.0,1475.0,1242.0,1068.0,971.0,831.0,759.0,734.0,642.0,580.0,566.0,512.0,509.0,501.0
43,482.0,460.0,481.0,537.0,578.0,643.0,678.0,749.0,910.0,936.0,1039.0,1282.0,1572.0,1747.0,2461.0,3359.0,4984.0,0.0,0.0,0.0,0.0,0.0,0.0,18624.0,4828.0,2917.0,2099.0,1922.0,1446.0,1274.0,1043.0,1001.0,817.0,746.0,738.0,618.0,572.0,543.0,523.0,515.0,482.0
44,439.0,459.0,499.0,537.0,594.0,617.0,696.0,756.0,818.0,919.0,1168.0,1267.0,1532.0,1847.0,2358.0,3386.0,4895.0,0.0,0.0,0.0,0.0,0.0,0.0,13878.0,5051.0,3055.0,2172.0,1922.0,1422.0,1269.0,1019.0,985.0,829.0,783.0,729.0,621.0,569.0,573.0,540.0,487.0,490.0
45,484.0,448.0,503.0,574.0,592.0,629.0,673.0,813.0,832.0,939.0,1059.0,1229.0,1564.0,1749.0,2570.0,3324.0,4930.0,0.0,0.0,0.0,0.0,0.0,0.0,13952.0,4714.0,2764.0,2291.0,2006.0,1424.0,1253.0,1031.0,972.0,831.0,776.0,767.0,643.0,583.0,552.0,520.0,497.0,491.0
46,440.0,448.0,503.0,529.0,599.0,675.0,662.0,730.0,818.0,961.0,1086.0,1244.0,1587.0,1719.0,2526.0,3553.0,5091.0,0.0,0.0,0.0,0.0,0.0,0.0,12649.0,4549.0,2830.0,2101.0,2092.0,1417.0,1235.0,1036.0,981.0,816.0,763.0,759.0,620.0,635.0,545.0,511.0,494.0,507.0
47,484.0,450.0,535.0,524.0,581.0,617.0,669.0,762.0,915.0,954.0,1062.0,1269.0,1522.0,1757.0,2472.0,3437.0,5395.0,0.0,0.0,0.0,0.0,0.0,0.0,18410.0,4625.0,2785.0,2171.0,1894.0,1458.0,1275.0,1019.0,1016.0,906.0,748.0,743.0,626.0,596.0,566.0,529.0,498.0,489.0
48,440.0,466.0,494.0,513.0,595.0,629.0,680.0,746.0,821.0,929.0,1181.0,1263.0,1640.0,1779.0,2512.0,3268.0,5240.0,0.0,0.0,0.0,0.0,0.0,0.0,13478.0,4971.0,2751.0,2160.0,1931.0,1431.0,1270.0,1134.0,991.0,811.0,744.0,727.0,613.0,573.0,554.0,509.0,539.0,481.0
49,483.0,468.0,511.0,533.0,578.0,608.0,658.0,766.0,863.0,934.0,1056.0,1234.0,1594.0,1687.0,2505.0,3443.0,5370.0,0.0,0.0,0.0,0.0,0.0,0.0,15638.0,5242.0,2937.0,2163.0,1893.0,1472.0,1256.0,1019.0,964.0,827.0,758.0,725.0,609.0,580.0,573.0,516.0,506.0,501.0
50,446.0,465.0,493.0,517.0,590.0,618.0,665.0,750.0,849.0,949.0,1065.0,1251.0,1610.0,1778.0,2363.0,3571.0,4939.0,0.0,0.0,0.0,0.0,0.0,0.0,13663.0,5032.0,3108.0,2249.0,1899.0,1468.0,1243.0,1040.0,974.0,816.0,786.0,742.0,628.0,581.0,552.0,520.0,484.0,507.0
51,459.0,450.0,480.0,518.0,587.0,601.0,679.0,728.0,836.0,939.0,1041.0,1273.0,1678.0,1698.0,2471.0,3361.0,4943.0,0.0,0.0,0.0,0.0,0.0,0.0,16165.0,4839.0,2823.0,2366.0,1960.0,1465.0,1277.0,1022.0,1006.0,859.0,786.0,773.0,615.0,572.0,573.0,563.0,503.0,478.0
52,447.0,466.0,481.0,540.0,604.0,608.0,659.0,816.0,840.0,922.0,1173.0,1257.0,1690.0,1689.0,2306.0,3611.0,5105.0,0.0,0.0,0.0,0.0,0.0,0.0,13569.0,4622.0,2890.0,2130.0,2074.0,1451.0,1268.0,1140.0,982.0,848.0,781.0,777.0,612.0,571.0,539.0,526.0,485.0,479.0
53,461.0,447.0,498.0,520.0,585.0,613.0,663.0,746.0,862.0,939.0,1061.0,1226.0,1592.0,1753.0,2252.0,3389.0,4943.0,0.0,0.0,0.0,0.0,0.0,0.0,18773.0,4545.0,2863.0,2197.0,1890.0,1434.0,1248.0,1019.0,962.0,836.0,765.0,773.0,627.0,586.0,550.0,532.0,497.0,488.0
54,447.0,451.0,484.0,510.0,610.0,617.0,669.0,765.0,843.0,963.0,1089.0,1241.0,1660.0,1802.0,2332.0,3249.0,4891.0,0.0,0.0,0.0,0.0,0.0,0.0,16057.0,4798.0,2890.0,2159.0,1953.0,1435.0,1235.0,1038.0,975.0,860.0,750.0,753.0,686.0,638.0,599.0,503.0,497.0,491.0
55,461.0,496.0,501.0,536.0,574.0,631.0,682.0,777.0,829.0,954.0,1064.0,1258.0,1558.0,1726.0,2413.0,3342.0,4760.0,0.0,0.0,0.0,0.0,0.0,0.0,18993.0,4577.0,3050.0,2144.0,1929.0,1433.0,1276.0,1020.0,1008.0,858.0,745.0,820.0,641.0,596.0,562.0,515.0,514.0,505.0
56,448.0,451.0,532.0,534.0,597.0,611.0,730.0,769.0,835.0,925.0,1183.0,1251.0,1527.0,1838.0,2369.0,3333.0,4763.0,0.0,0.0,0.0,0.0,0.0,0.0,13800.0,4961.0,3220.0,2204.0,1916.0,1473.0,1274.0,1134.0,980.0,848.0,759.0,729.0,629.0,572.0,569.0,531.0,497.0,488.0
57,445.0,493.0,490.0,567.0,640.0,616.0,667.0,744.0,853.0,931.0,1054.0,1227.0,1568.0,1754.0,2536.0,3182.0,5010.0,0.0,0.0,0.0,0.0,0.0,0.0,16559.0,4797.0,2886.0,2297.0,1990.0,1437.0,1263.0,1017.0,959.0,830.0,785.0,745.0,684.0,601.0,539.0,518.0,492.0,480.0
58,445.0,455.0,509.0,524.0,593.0,605.0,680.0,731.0,870.0,948.0,1064.0,1244.0,1604.0,1728.0,2434.0,3451.0,5126.0,0.0,0.0,0.0,0.0,0.0,0.0,12606.0,4731.0,2912.0,2095.0,2079.0,1386.0,1251.0,1034.0,974.0,815.0,783.0,769.0,637.0,581.0,554.0,563.0,512.0,500.0
59,443.0,468.0,491.0,521.0,574.0,632.0,728.0,738.0,864.0,942.0,1051.0,1268.0,1547.0,1769.0,2372.0,3339.0,5344.0,0.0,0.0,0.0,0.0,0.0,0.0,18199.0,4739.0,2860.0,2158.0,1874.0,1513.0,1279.0,1014.0,1004.0,828.0,778.0,744.0,611.0,603.0,602.0,529.0,521.0,506.0
60,443.0,454.0,479.0,512.0,578.0,638.0,665.0,746.0,845.0,928.0,1188.0,1265.0,1656.0,1782.0,2414.0,3237.0,5006.0,0.0,0.0,0.0,0.0,0.0,0.0,13757.0,4904.0,2818.0,2132.0,1914.0,1356.0,1264.0,1124.0,982.0,852.0,763.0,766.0,644.0,572.0,565.0,536.0,492.0,477.0
61,444.0,466.0,504.0,530.0,579.0,601.0,679.0,763.0,852.0,947.0,1073.0,1231.0,1601.0,1696.0,2412.0,3390.0,5213.0,0.0,0.0,0.0,0.0,0.0,0.0,18184.0,5057.0,2999.0,2123.0,1877.0,1401.0,1243.0,1004.0,965.0,833.0,835.0,734.0,641.0,587.0,572.0,508.0,504.0,477.0
62,442.0,451.0,502.0,512.0,583.0,623.0,727.0,777.0,866.0,960.0,1091.0,1242.0,1584.0,1803.0,2276.0,3415.0,4883.0,0.0,0.0,0.0,0.0,0.0,0.0,15246.0,4835.0,3179.0,2191.0,1890.0,1415.0,1222.0,1027.0,979.0,909.0,744.0,820.0,616.0,638.0,551.0,519.0,519.0,485.0
63,443.0,451.0,485.0,516.0,571.0,670.0,664.0,732.0,819.0,945.0,1063.0,1263.0,1624.0,1734.0,2372.0,3213.0,4966.0,0.0,0.0,0.0,0.0,0.0,0.0,17154.0,4636.0,2866.0,2299.0,1954.0,1402.0,1248.0,1013.0,1009.0,814.0,764.0,766.0,649.0,597.0,557.0,534.0,502.0,488.0
64,434.0,451.0,487.0,541.0,599.0,614.0,680.0,743.0,833.0,913.0,1184.0,1266.0,1633.0,1729.0,2249.0,3427.0,5149.0,0.0,0.0,0.0,0.0,0.0,0.0,13770.0,4394.0,2932.0,2082.0,2058.0,1475.0,1242.0,1128.0,984.0,833.0,789.0,753.0,644.0,573.0,607.0,516.0,548.0,502.0
65,434.0,450.0,534.0,522.0,639.0,625.0,691.0,746.0,820.0,918.0,1056.0,1251.0,1532.0,1800.0,2222.0,3315.0,5039.0,0.0,0.0,0.0,0.0,0.0,0.0,19749.0,4299.0,2900.0,2156.0,1874.0,1477.0,1236.0,1010.0,965.0,822.0,759.0,736.0,648.0,605.0,569.0,507.0,515.0,483.0
66,434.0,442.0,494.0,509.0,585.0,605.0,653.0,737.0,920.0,933.0,1067.0,1265.0,1605.0,1856.0,2293.0,3287.0,5130.0,0.0,0.0,0.0,0.0,0.0,0.0,17840.0,4643.0,2901.0,2119.0,1934.0,1448.0,1226.0,1031.0,980.0,910.0,785.0,747.0,626.0,598.0,547.0,526.0,521.0,474.0
67,432.0,439.0,491.0,537.0,572.0,617.0,681.0,754.0,825.0,927.0,1045.0,1283.0,1518.0,1774.0,2370.0,3328.0,5019.0,0.0,0.0,0.0,0.0,0.0,0.0,22220.0,4583.0,3031.0,2104.0,1894.0,1423.0,1259.0,1013.0,1007.0,812.0,772.0,748.0,629.0,604.0,557.0,504.0,495.0,495.0
68,435.0,441.0,490.0,538.0,581.0,601.0,688.0,765.0,838.0,915.0,1173.0,1271.0,1494.0,1867.0,2286.0,3259.0,4981.0,0.0,0.0,0.0,0.0,0.0,0.0,12576.0,5041.0,3150.0,2175.0,1880.0,1421.0,1258.0,1069.0,984.0,837.0,840.0,736.0,652.0,582.0,557.0,512.0,508.0,500.0
69,432.0,438.0,476.0,574.0,586.0,611.0,650.0,820.0,819.0,932.0,1057.0,1240.0,1554.0,1759.0,2446.0,3176.0,5033.0,0.0,0.0,0.0,0.0,0.0,0.0,13767.0,4829.0,2843.0,2299.0,1952.0,1444.0,1249.0,1067.0,971.0,864.0,750.0,774.0,628.0,586.0,549.0,516.0,524.0,492.0
70,434.0,440.0,501.0,527.0,589.0,614.0,680.0,735.0,829.0,947.0,1085.0,1249.0,1600.0,1717.0,2364.0,3390.0,5274.0,0.0,0.0,0.0,0.0,0.0,0.0,13167.0,4751.0,2893.0,2124.0,2050.0,1485.0,1230.0,1058.0,984.0,862.0,770.0,764.0,628.0,572.0,570.0,558.0,507.0,473.0
71,449.0,457.0,499.0,522.0,576.0,617.0,692.0,766.0,836.0,932.0,1063.0,1260.0,1587.0,1748.0,2312.0,3308.0,5533.0,0.0,0.0,0.0,0.0,0.0,0.0,18690.0,4865.0,2885.0,2192.0,1858.0,1475.0,1259.0,1089.0,1015.0,850.0,789.0,748.0,652.0,594.0,558.0,521.0,556.0,482.0
72,453.0,461.0,485.0,513.0,601.0,630.0,653.0,747.0,858.0,902.0,1180.0,1251.0,1730.0,1770.0,2380.0,3290.0,5201.0,0.0,0.0,0.0,0.0,0.0,0.0,13229.0,5106.0,2872.0,2163.0,1903.0,1439.0,1247.0,1080.0,991.0,834.0,785.0,733.0,617.0,582.0,576.0,527.0,521.0,482.0
73,450.0,456.0,487.0,533.0,610.0,612.0,680.0,768.0,842.0,910.0,1050.0,1228.0,1617.0,1687.0,2401.0,3381.0,5295.0,0.0,0.0,0.0,0.0,0.0,0.0,14217.0,5087.0,3094.0,2146.0,1863.0,1604.0,1225.0,1062.0,974.0,856.0,780.0,728.0,633.0,600.0,556.0,499.0,528.0,499.0
74,452.0,459.0,510.0,515.0,587.0,642.0,690.0,754.0,835.0,931.0,1065.0,1249.0,1552.0,1800.0,2287.0,3388.0,5027.0,0.0,0.0,0.0,0.0,0.0,0.0,12832.0,4733.0,3259.0,2213.0,1867.0,1465.0,1199.0,1039.0,990.0,822.0,765.0,744.0,619.0,594.0,579.0,509.0,500.0,481.0
75,448.0,456.0,496.0,515.0,598.0,605.0,652.0,735.0,840.0,930.0,1048.0,1280.0,1542.0,1736.0,2408.0,3181.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,15230.0,4538.0,2952.0,2328.0,1931.0,1516.0,1228.0,1058.0,1019.0,848.0,835.0,773.0,615.0,601.0,547.0,506.0,511.0,525.0
