RPM,400,380,360,340,320,300,280,260,240,220,200,180,160,140,120,100,80,60,40,20,0,-20,-40,-60,-80,-100,-120,-140,-160,-180,-200,-220,-240,-260,-280,-300,-320,-340,-360,-380,-400
1,434.0,458.0,508.0,518.0,587.0,625.0,672.0,729.0,838.0,878.0,1039.0,1270.0,1405.0,1705.0,2275.0,3000.0,5116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.0,3195.0,2267.0,1666.0,1495.0,1179.0,1051.0,945.0,811.0,744.0,623.0,603.0,551.0,522.0,509.0,478.0,483.0
2,444.0,436.0,490.0,509.0,595.0,623.0,647.0,747.0,849.0,898.0,988.0,1253.0,1386.0,1755.0,2238.0,2834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.0,2249.0,1699.0,1470.0,1141.0,1059.0,883.0,829.0,747.0,652.0,615.0,553.0,511.0,502.0,473.0,492.0
3,443.0,467.0,501.0,526.0,581.0,611.0,662.0,744.0,832.0,881.0,1062.0,1211.0,1363.0,1739.0,2136.0,3096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3109.0,2357.0,1709.0,1375.0,1161.0,1084.0,925.0,832.0,733.0,631.0,604.0,542.0,531.0,468.0,442.0,483.0
4,435.0,474.0,499.0,501.0,558.0,603.0,660.0,732.0,802.0,914.0,1074.0,1247.0,1392.0,1713.0,2206.0,3095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.0,2387.0,1674.0,1438.0,1146.0,1090.0,895.0,815.0,760.0,642.0,610.0,565.0,538.0,491.0,463.0,487.0
5,429.0,464.0,489.0,537.0,572.0,616.0,648.0,724.0,822.0,871.0,1056.0,1245.0,1361.0,1682.0,2181.0,3138.0,4767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.0,2355.0,1735.0,1391.0,1157.0,1069.0,912.0,847.0,774.0,631.0,622.0,575.0,532.0,473.0,448.0,498.0
6,437.0,447.0,485.0,544.0,570.0,604.0,641.0,737.0,819.0,936.0,1014.0,1226.0,1410.0,1718.0,2165.0,3055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.0,2925.0,2188.0,1761.0,1412.0,1187.0,1108.0,899.0,862.0,765.0,636.0,626.0,570.0,496.0,483.0,456.0,499.0
7,429.0,457.0,493.0,533.0,559.0,626.0,651.0,723.0,808.0,947.0,1042.0,1209.0,1340.0,1675.0,2137.0,3211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,2291.0,1731.0,1387.0,1198.0,1129.0,906.0,853.0,716.0,648.0,613.0,532.0,519.0,473.0,448.0,487.0
8,444.0,455.0,485.0,514.0,553.0,595.0,640.0,749.0,800.0,930.0,1038.0,1237.0,1439.0,1732.0,2212.0,3148.0,4845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924.0,2204.0,1610.0,1394.0,1178.0,1110.0,924.0,797.0,748.0,650.0,637.0,557.0,502.0,478.0,452.0,507.0
9,422.0,448.0,501.0,526.0,563.0,639.0,662.0,713.0,814.0,895.0,1020.0,1212.0,1450.0,1643.0,2160.0,3144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775.0,0.0,2967.0,2243.0,1678.0,1422.0,1226.0,1036.0,928.0,833.0,724.0,635.0,647.0,539.0,511.0,487.0,461.0,516.0
10,453.0,443.0,477.0,524.0,554.0,647.0,629.0,765.0,800.0,917.0,1007.0,1252.0,1427.0,1778.0,2240.0,3047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4916.0,3057.0,2190.0,1624.0,1428.0,1247.0,1081.0,906.0,804.0,739.0,658.0,639.0,550.0,503.0,490.0,463.0,509.0
11,459.0,450.0,511.0,514.0,573.0,634.0,675.0,776.0,828.0,915.0,1027.0,1188.0,1373.0,1794.0,2108.0,3129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3137.0,2199.0,1659.0,1394.0,1228.0,1042.0,937.0,818.0,728.0,669.0,597.0,541.0,506.0,478.0,452.0,475.0
12,449.0,442.0,517.0,509.0,545.0,609.0,684.0,761.0,788.0,899.0,1009.0,1275.0,1412.0,1770.0,2270.0,2962.0,4978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.0,2250.0,1637.0,1441.0,1145.0,1058.0,952.0,805.0,732.0,661.0,625.0,546.0,518.0,496.0,470.0,498.0
13,433.0,458.0,505.0,519.0,585.0,625.0,671.0,732.0,845.0,886.0,1044.0,1289.0,1405.0,1700.0,2274.0,3066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.0,2291.0,1654.0,1462.0,1195.0,1039.0,938.0,808.0,748.0,617.0,604.0,557.0,519.0,505.0,480.0,482.0
