RPM,400,380,360,340,320,300,280,260,240,220,200,180,160,140,120,100,80,60,40,20,0,-20,-40,-60,-80,-100,-120,-140,-160,-180,-200,-220,-240,-260,-280,-300,-320,-340,-360,-380,-400
1,434.0,450.0,477.0,521.0,550.0,614.0,646.0,736.0,795.0,909.0,1033.0,1131.0,1383.0,1682.0,2110.0,2938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,2139.0,1598.0,1477.0,1163.0,979.0,872.0,806.0,726.0,644.0,596.0,607.0,509.0,506.0,470.0,477.0
2,418.0,432.0,492.0,518.0,571.0,587.0,667.0,774.0,827.0,875.0,1061.0,1161.0,1369.0,1669.0,2157.0,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709.0,2849.0,2064.0,1581.0,1407.0,1123.0,977.0,857.0,784.0,712.0,714.0,598.0,574.0,500.0,491.0,473.0,526.0
3,428.0,439.0,489.0,497.0,549.0,598.0,700.0,703.0,794.0,897.0,1054.0,1202.0,1310.0,1704.0,2178.0,2827.0,4693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748.0,2297.0,1656.0,1555.0,1100.0,958.0,891.0,771.0,747.0,677.0,583.0,556.0,520.0,481.0,472.0,499.0
4,443.0,443.0,469.0,509.0,560.0,602.0,635.0,731.0,809.0,924.0,1012.0,1269.0,1336.0,1693.0,2168.0,2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713.0,2200.0,1582.0,1476.0,1144.0,1003.0,895.0,803.0,711.0,656.0,588.0,547.0,522.0,500.0,462.0,485.0
5,464.0,436.0,481.0,526.0,564.0,594.0,659.0,702.0,817.0,971.0,1033.0,1157.0,1372.0,1621.0,2228.0,2838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824.0,2124.0,1746.0,1427.0,1151.0,953.0,872.0,807.0,787.0,642.0,587.0,568.0,510.0,502.0,487.0,474.0
6,423.0,450.0,497.0,553.0,556.0,610.0,631.0,715.0,809.0,882.0,1063.0,1209.0,1438.0,1659.0,2236.0,2905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861.0,2088.0,1663.0,1402.0,1122.0,1056.0,879.0,789.0,745.0,668.0,575.0,570.0,515.0,490.0,462.0,492.0
7,439.0,446.0,522.0,501.0,572.0,606.0,643.0,721.0,830.0,919.0,1116.0,1160.0,1303.0,1704.0,2163.0,2906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,2770.0,2164.0,1617.0,1452.0,1131.0,1000.0,875.0,795.0,721.0,670.0,604.0,556.0,513.0,495.0,511.0,495.0
8,421.0,429.0,473.0,521.0,569.0,583.0,647.0,713.0,824.0,878.0,1013.0,1185.0,1352.0,1793.0,2230.0,2826.0,4935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794.0,2189.0,1597.0,1463.0,1126.0,969.0,859.0,791.0,706.0,655.0,574.0,561.0,504.0,493.0,485.0,483.0
9,428.0,438.0,494.0,500.0,546.0,596.0,638.0,733.0,794.0,894.0,1052.0,1195.0,1292.0,1625.0,2295.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2758.0,2119.0,1664.0,1430.0,1107.0,949.0,899.0,776.0,736.0,661.0,636.0,560.0,529.0,484.0,472.0,485.0
10,432.0,453.0,473.0,509.0,558.0,616.0,656.0,729.0,813.0,901.0,1005.0,1183.0,1318.0,1693.0,2426.0,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736.0,2124.0,1691.0,1443.0,1160.0,987.0,853.0,813.0,739.0,659.0,603.0,549.0,504.0,508.0,462.0,483.0
11,426.0,475.0,480.0,510.0,576.0,649.0,653.0,700.0,838.0,892.0,1022.0,1211.0,1332.0,1617.0,2193.0,3142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870.0,2087.0,1661.0,1435.0,1104.0,993.0,942.0,773.0,721.0,647.0,584.0,575.0,559.0,483.0,481.0,473.0
